Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-BH-A0H7-10A-01D-A060-02	4	127598955	127938386	NA	-0.629553013029
TCGA-BH-A0H7-10A-01D-A060-02	4	127938387	142155094	NA	-0.123081162948058
TCGA-BH-A0H7-10A-01D-A060-02	4	142155095	142309285	NA	-0.638921152816329
TCGA-BH-A0H7-10A-01D-A060-02	4	142309286	145133322	NA	0.0702487204021343
TCGA-BH-A0H7-10A-01D-A060-02	4	145133323	149998329	NA	-0.639392140734354
TCGA-BH-A0H7-10A-01D-A060-02	4	149998330	151245007	NA	0.0636228302375746
TCGA-BH-A0H7-10A-01D-A060-02	4	151245008	163966946	NA	-0.250861914993355
TCGA-BH-A0H7-10A-01D-A060-02	4	163966947	191014415	NA	-0.127893321900849
TCGA-BH-A0H7-10A-01D-A060-02	5	11769	49509285	NA	-0.0637158349609776
TCGA-BH-A0H7-10A-01D-A060-02	5	49509286	97823409	NA	0.154269484416455
TCGA-BH-A0H7-10A-01D-A060-02	5	97823410	97931962	NA	0.619800827186472
TCGA-BH-A0H7-10A-01D-A060-02	5	97931963	163156846	NA	0.149952557397255
TCGA-BH-A0H7-10A-01D-A060-02	5	163156847	164437650	NA	0.466583054370706
TCGA-BH-A0H7-10A-01D-A060-02	5	164437651	180905246	NA	0.140787370649837
TCGA-BH-A0H7-10A-01D-A060-02	6	63814	21500911	NA	0.0566761090788305
TCGA-BH-A0H7-10A-01D-A060-02	6	21500912	21653359	NA	0.531964833289074
TCGA-BH-A0H7-10A-01D-A060-02	6	21653360	25815590	NA	0.0639535948926815
TCGA-BH-A0H7-10A-01D-A060-02	6	25815591	26215354	NA	0.541066530902383
TCGA-BH-A0H7-10A-01D-A060-02	6	26215355	57199404	NA	0.0551480907774717
TCGA-BH-A0H7-10A-01D-A060-02	6	57608241	58139734	NA	-0.652054506122998
TCGA-BH-A0H7-10A-01D-A060-02	6	58139735	58772886	NA	0.0780289858424368
TCGA-BH-A0H7-10A-01D-A060-02	6	61880978	169116000	NA	-0.63636637246016
TCGA-BH-A0H7-10A-01D-A060-02	6	169116001	169375816	NA	-0.235478856251765
TCGA-BH-A0H7-10A-01D-A060-02	6	169375817	171050932	NA	-0.64694680033591
TCGA-BH-A0H7-10A-01D-A060-02	7	10127	35875507	NA	0.251620308691305
TCGA-BH-A0H7-10A-01D-A060-02	7	35875508	39741602	NA	-0.0192248198912975
TCGA-BH-A0H7-10A-01D-A060-02	7	39741603	69624491	NA	0.111636489141263
TCGA-BH-A0H7-10A-01D-A060-02	7	69624492	69998165	NA	0.357624096013137
TCGA-BH-A0H7-10A-01D-A060-02	7	69998166	71759456	NA	0.0804128500598089
TCGA-BH-A0H7-10A-01D-A060-02	7	71759457	72206019	NA	-0.22971875828745
TCGA-BH-A0H7-10A-01D-A060-02	7	72206020	76159452	NA	0.349210675526456
TCGA-BH-A0H7-10A-01D-A060-02	7	76159453	77549801	NA	0.124997615062779
TCGA-BH-A0H7-10A-01D-A060-02	7	77549802	79278661	NA	-0.251922345808766
TCGA-BH-A0H7-10A-01D-A060-02	7	79278662	82268199	NA	0.372507065725487
TCGA-BH-A0H7-10A-01D-A060-02	7	82268200	83209290	NA	0.52903204576302
TCGA-BH-A0H7-10A-01D-A060-02	7	83209291	83495457	NA	0.106495512791357
TCGA-BH-A0H7-10A-01D-A060-02	7	83495458	159128640	NA	-0.200847296896621
TCGA-BH-A0H7-10A-01D-A060-02	8	23379	17092960	NA	-2.05116301839673
TCGA-BH-A0H7-10A-01D-A060-02	8	17092961	17237087	NA	-1.17245793193833
TCGA-BH-A0H7-10A-01D-A060-02	8	17237088	17462948	NA	-0.657889049637742
TCGA-BH-A0H7-10A-01D-A060-02	8	17462949	19128883	NA	-1.16287591682388
TCGA-BH-A0H7-10A-01D-A060-02	8	19128884	19398412	NA	-2.12774660496174
TCGA-BH-A0H7-10A-01D-A060-02	8	19398413	20654592	NA	-1.18995321719789
TCGA-BH-A0H7-10A-01D-A060-02	8	20654593	20869235	NA	-2.04994586602435
TCGA-BH-A0H7-10A-01D-A060-02	8	20869236	22471214	NA	-1.17155128403688
TCGA-BH-A0H7-10A-01D-A060-02	8	22471215	22699484	NA	-2.0554184525418
TCGA-BH-A0H7-10A-01D-A060-02	8	22699485	26298993	NA	-0.329273605922759
TCGA-BH-A0H7-10A-01D-A060-02	8	26298994	28088277	NA	-0.745084466679813
TCGA-BH-A0H7-10A-01D-A060-02	8	28088278	30932268	NA	-0.320154869758964
TCGA-BH-A0H7-10A-01D-A060-02	8	30932269	32382988	NA	-1.15046664637901
TCGA-BH-A0H7-10A-01D-A060-02	8	32382989	33072616	NA	-0.219948688267898
TCGA-BH-A0H7-10A-01D-A060-02	8	33072617	34938864	NA	-0.642900882951451
TCGA-BH-A0H7-10A-01D-A060-02	8	34938865	35599451	NA	-2.00894577579482
TCGA-BH-A0H7-10A-01D-A060-02	8	35599452	36976729	NA	-0.633113554395347
TCGA-BH-A0H7-10A-01D-A060-02	8	36976730	39232537	NA	0.555031156211923
TCGA-BH-A0H7-10A-01D-A060-02	8	39232538	39386983	NA	-1.9817545925926
TCGA-BH-A0H7-10A-01D-A060-02	8	39386984	40778497	NA	0.527646982197308
TCGA-BH-A0H7-10A-01D-A060-02	8	40778498	43338338	NA	0.0721594067334478
TCGA-BH-A0H7-10A-01D-A060-02	8	43338339	43819860	NA	0.634715298132021
TCGA-BH-A0H7-10A-01D-A060-02	8	43819861	57033913	NA	1.51071070058268
TCGA-BH-A0H7-10A-01D-A060-02	8	57033914	83366649	NA	1.64378624042171
TCGA-BH-A0H7-10A-01D-A060-02	8	83366650	84423978	NA	1.757445089374
TCGA-BH-A0H7-10A-01D-A060-02	8	84423979	85214427	NA	1.57819986052678
TCGA-BH-A0H7-10A-01D-A060-02	8	85214428	92870847	NA	1.78304692887716
TCGA-BH-A0H7-10A-01D-A060-02	8	92870848	96651723	NA	1.56448807069315
TCGA-BH-A0H7-10A-01D-A060-02	8	96651724	107998748	NA	1.69831807776073
TCGA-BH-A0H7-10A-01D-A060-02	8	107998749	126884291	NA	1.49264472883564
TCGA-BH-A0H7-10A-01D-A060-02	8	126884292	127729495	NA	1.29073838578671
TCGA-BH-A0H7-10A-01D-A060-02	8	127729496	141866867	NA	1.50023034628544
TCGA-BH-A0H7-10A-01D-A060-02	8	141866868	142168795	NA	1.70197070974635
TCGA-BH-A0H7-10A-01D-A060-02	8	142168796	146303846	NA	1.45546406293177
TCGA-BH-A0H7-10A-01D-A060-02	9	10001	16698013	NA	-0.633294062448641
TCGA-BH-A0H7-10A-01D-A060-02	9	16698014	17997795	NA	-0.257878003393737
TCGA-BH-A0H7-10A-01D-A060-02	9	17997796	66350306	NA	-0.639028198961705
TCGA-BH-A0H7-10A-01D-A060-02	9	66844916	121678308	NA	-0.253694588762631
TCGA-BH-A0H7-10A-01D-A060-02	9	121678309	140253787	NA	-0.105946730107273
TCGA-BH-A0H7-10A-01D-A060-02	9	140253788	140352310	NA	0.550679091927941
TCGA-BH-A0H7-10A-01D-A060-02	9	140352311	141153413	NA	-0.103066537362255
TCGA-BH-A0H7-10A-01D-A060-02	10	61818	32520684	NA	0.0540387351918352
TCGA-BH-A0H7-10A-01D-A060-02	10	32520685	135524732	NA	-0.257371025242433
TCGA-BH-A0H7-10A-01D-A060-02	11	61356	4055482	NA	0.206712536283135
TCGA-BH-A0H7-10A-01D-A060-02	11	4055483	12043254	NA	-0.635600095433076
TCGA-BH-A0H7-10A-01D-A060-02	11	12043255	59279940	NA	0.0650435055138781
TCGA-BH-A0H7-10A-01D-A060-02	11	59279941	66072295	NA	-0.243191235154283
TCGA-BH-A0H7-10A-01D-A060-02	11	66072296	70719623	NA	0.0590407433993092
TCGA-BH-A0H7-10A-01D-A060-02	11	70719624	72626580	NA	-0.181524669769133
TCGA-BH-A0H7-10A-01D-A060-02	11	72626581	73111398	NA	-0.548079589619539
TCGA-BH-A0H7-10A-01D-A060-02	11	73111399	74232504	NA	-0.173604195995109
TCGA-BH-A0H7-10A-01D-A060-02	11	74232505	74581163	NA	-0.555709504156468
TCGA-BH-A0H7-10A-01D-A060-02	11	74581164	75129175	NA	-0.180982632574815
TCGA-BH-A0H7-10A-01D-A060-02	11	75129176	75288725	NA	0.316957654485645
TCGA-BH-A0H7-10A-01D-A060-02	11	75288726	76572934	NA	-0.183865179992899
TCGA-BH-A0H7-10A-01D-A060-02	11	76572935	77030820	NA	-0.559570197306107
TCGA-BH-A0H7-10A-01D-A060-02	11	77030821	77490652	NA	0.14093283734625
TCGA-BH-A0H7-10A-01D-A060-02	11	77490653	87327169	NA	-0.549807707625059
TCGA-BH-A0H7-10A-01D-A060-02	11	87327170	87940952	NA	-0.112051668625151
TCGA-BH-A0H7-10A-01D-A060-02	11	87940953	134946455	NA	-0.553656459333024
TCGA-BH-A0H7-10A-01D-A060-02	12	188219	12514035	NA	-0.231703239280137
TCGA-BH-A0H7-10A-01D-A060-02	12	12514036	12757515	NA	-2.09728243793477
TCGA-BH-A0H7-10A-01D-A060-02	12	12757516	48468479	NA	-0.217763165583712
TCGA-BH-A0H7-10A-01D-A060-02	12	48468480	53791928	NA	0.336700750236221
TCGA-BH-A0H7-10A-01D-A060-02	12	53791929	53912395	NA	-0.254229451794375
TCGA-BH-A0H7-10A-01D-A060-02	12	53912396	104856466	NA	0.323041860719395
TCGA-BH-A0H7-10A-01D-A060-02	12	104856467	111931669	NA	0.649077157649045
TCGA-BH-A0H7-10A-01D-A060-02	12	111931670	112152035	NA	1.1417609292497
TCGA-BH-A0H7-10A-01D-A060-02	12	112152036	133841505	NA	0.577908657504336
TCGA-BH-A0H7-10A-01D-A060-02	13	19020028	34971381	NA	-0.24522874736435
TCGA-BH-A0H7-10A-01D-A060-02	13	34971382	35907258	NA	0.535404621836634
TCGA-BH-A0H7-10A-01D-A060-02	13	35907259	115109864	NA	-0.268958571032702
TCGA-BH-A0H7-10A-01D-A060-02	14	20425940	23750267	NA	0.49872136945342
TCGA-BH-A0H7-10A-01D-A060-02	14	23750268	91318170	NA	-0.236331615818938
TCGA-BH-A0H7-10A-01D-A060-02	14	91318171	91709398	NA	-1.13967932895105
TCGA-BH-A0H7-10A-01D-A060-02	14	91709399	107289526	NA	-0.246851310567809
TCGA-BH-A0H7-10A-01D-A060-02	15	20000001	102521366	NA	-0.529132976428901
TCGA-BH-A0H7-10A-01D-A060-02	16	60001	6372837	NA	-0.128744524242302
TCGA-BH-A0H7-10A-01D-A060-02	16	6372838	16247617	NA	-0.257775033464779
TCGA-BH-A0H7-10A-01D-A060-02	16	16247618	17361176	NA	0.0191781257982796
TCGA-BH-A0H7-10A-01D-A060-02	16	17361177	25340296	NA	-0.18669588909061
TCGA-BH-A0H7-10A-01D-A060-02	16	25340297	30959423	NA	-0.0128670976984306
TCGA-BH-A0H7-10A-01D-A060-02	16	30959424	32296966	NA	0.206692258574465
TCGA-BH-A0H7-10A-01D-A060-02	16	34196882	35285758	NA	0.433329451608596
TCGA-BH-A0H7-10A-01D-A060-02	16	46501076	90002970	NA	-0.0156782295930673
TCGA-BH-A0H7-10A-01D-A060-02	16	90002971	90076194	NA	0.84855041294486
TCGA-BH-A0H7-10A-01D-A060-02	16	90076195	90294729	NA	0.0325668939144941
TCGA-BH-A0H7-10A-01D-A060-02	17	1	148965	NA	-2.04985090702592
TCGA-BH-A0H7-10A-01D-A060-02	17	148966	625068	NA	0.178492509330248
TCGA-BH-A0H7-10A-01D-A060-02	17	625069	4331153	NA	-0.481646602854034
TCGA-BH-A0H7-10A-01D-A060-02	17	4331154	4471943	NA	-0.0518438814431496
TCGA-BH-A0H7-10A-01D-A060-02	17	4471944	11746064	NA	-0.488217335091358
TCGA-BH-A0H7-10A-01D-A060-02	17	11746065	11951285	NA	-2.05800939835503
TCGA-BH-A0H7-10A-01D-A060-02	17	11951286	15021545	NA	-0.510662335788535
TCGA-BH-A0H7-10A-01D-A060-02	17	15021546	21303185	NA	0.107727319393024
TCGA-BH-A0H7-10A-01D-A060-02	17	21354176	21505693	NA	-0.523537178078167
TCGA-BH-A0H7-10A-01D-A060-02	17	21671016	33018405	NA	0.138140920860662
TCGA-BH-A0H7-10A-01D-A060-02	17	33018406	36262586	NA	0.0342590165198022
TCGA-BH-A0H7-10A-01D-A060-02	17	36405689	41266869	NA	0.180561025994955
TCGA-BH-A0H7-10A-01D-A060-02	17	41266870	41398779	NA	0.646899182723031
TCGA-BH-A0H7-10A-01D-A060-02	17	41401489	81195162	NA	-0.0487266521945218
TCGA-BH-A0H7-10A-01D-A060-02	18	10064	11021953	NA	-0.179416867578743
TCGA-BH-A0H7-10A-01D-A060-02	18	11021954	12563748	NA	0.0959705060834896
TCGA-BH-A0H7-10A-01D-A060-02	18	12563749	12811970	NA	0.56920692769387
TCGA-BH-A0H7-10A-01D-A060-02	18	12811971	18510945	NA	0.174352396542848
TCGA-BH-A0H7-10A-01D-A060-02	18	18531767	19615407	NA	-0.563414672548039
TCGA-BH-A0H7-10A-01D-A060-02	18	19615408	22463443	NA	-0.405236284497962
TCGA-BH-A0H7-10A-01D-A060-02	18	22463444	43177818	NA	-0.557866956324962
TCGA-BH-A0H7-10A-01D-A060-02	18	43177819	43802491	NA	-0.198818677813635
TCGA-BH-A0H7-10A-01D-A060-02	18	43802492	78017233	NA	-0.586004629853858
TCGA-BH-A0H7-10A-01D-A060-02	19	70880	7986298	NA	-0.649842356901282
TCGA-BH-A0H7-10A-01D-A060-02	19	7986299	11958894	NA	-0.254196527825173
TCGA-BH-A0H7-10A-01D-A060-02	19	11958895	24512621	NA	-0.635434706831664
TCGA-BH-A0H7-10A-01D-A060-02	19	27738221	42452851	NA	0.0494929886619455
TCGA-BH-A0H7-10A-01D-A060-02	19	42452852	49318405	NA	-0.617287161946681
TCGA-BH-A0H7-10A-01D-A060-02	19	49318406	57007878	NA	0.0480893369188965
TCGA-BH-A0H7-10A-01D-A060-02	19	57007879	57401032	NA	-0.258536895990658
TCGA-BH-A0H7-10A-01D-A060-02	19	57401033	58145168	NA	0.0327310924529028
TCGA-BH-A0H7-10A-01D-A060-02	19	58145169	59118869	NA	-0.26052914845487
TCGA-BH-A0H7-10A-01D-A060-02	20	60001	14236593	NA	0.525510896569014
TCGA-BH-A0H7-10A-01D-A060-02	20	14236594	14461330	NA	0.0503180809441448
TCGA-BH-A0H7-10A-01D-A060-02	20	14461331	30317649	NA	0.520875906594481
TCGA-BH-A0H7-10A-01D-A060-02	20	30317716	30771817	NA	0.0664272737555659
TCGA-BH-A0H7-10A-01D-A060-02	20	30771818	31656528	NA	0.46857515169739
TCGA-BH-A0H7-10A-01D-A060-02	20	31656529	31804308	NA	0.060698723634273
TCGA-BH-A0H7-10A-01D-A060-02	20	31804309	32958651	NA	0.529495447237353
TCGA-BH-A0H7-10A-01D-A060-02	20	32958652	33140498	NA	0.0691437915628812
TCGA-BH-A0H7-10A-01D-A060-02	20	33140499	34519697	NA	0.43910446073977
TCGA-BH-A0H7-10A-01D-A060-02	20	34519698	34778647	NA	0.0989863108947125
TCGA-BH-A0H7-10A-01D-A060-02	20	34778648	35047117	NA	0.506839598523283
TCGA-BH-A0H7-10A-01D-A060-02	20	35047118	35281120	NA	0.0552529949096579
TCGA-BH-A0H7-10A-01D-A060-02	20	35281121	35606591	NA	0.530030021232029
TCGA-BH-A0H7-10A-01D-A060-02	20	35606592	37378346	NA	0.0622827117109108
TCGA-BH-A0H7-10A-01D-A060-02	20	37378347	37554336	NA	0.496690114027579
TCGA-BH-A0H7-10A-01D-A060-02	20	37554337	38328128	NA	0.0590199588938219
TCGA-BH-A0H7-10A-01D-A060-02	20	38328129	38531900	NA	0.4912809714696
TCGA-BH-A0H7-10A-01D-A060-02	20	38531901	38811388	NA	0.0811816896910411
TCGA-BH-A0H7-10A-01D-A060-02	20	38811389	39146767	NA	0.480886243184603
TCGA-BH-A0H7-10A-01D-A060-02	20	39146768	39913072	NA	0.0765113079415692
TCGA-BH-A0H7-10A-01D-A060-02	20	39913073	41519827	NA	0.510511784700899
TCGA-BH-A0H7-10A-01D-A060-02	20	41519828	41926967	NA	0.0336337562377477
TCGA-BH-A0H7-10A-01D-A060-02	20	41926968	42617400	NA	0.533692438416702
TCGA-BH-A0H7-10A-01D-A060-02	20	42617401	43218337	NA	0.188243859262629
TCGA-BH-A0H7-10A-01D-A060-02	20	43218338	43357616	NA	0.528205557666379
TCGA-BH-A0H7-10A-01D-A060-02	20	43357617	44436648	NA	0.0798853312723552
TCGA-BH-A0H7-10A-01D-A060-02	20	44436649	44643838	NA	0.478379845503569
TCGA-BH-A0H7-10A-01D-A060-02	20	44643839	45965623	NA	0.0620102682170324
TCGA-BH-A0H7-10A-01D-A060-02	20	45965624	47022206	NA	0.532390689960405
TCGA-BH-A0H7-10A-01D-A060-02	20	47022207	47130509	NA	0.0914102584834488
TCGA-BH-A0H7-10A-01D-A060-02	20	47135179	47486551	NA	0.761756179420691
TCGA-BH-A0H7-10A-01D-A060-02	20	47486552	47669159	NA	0.0599886121737756
TCGA-BH-A0H7-10A-01D-A060-02	20	47669160	47890791	NA	0.541926113918043
TCGA-BH-A0H7-10A-01D-A060-02	20	47890792	48009544	NA	0.052151454162929
TCGA-BH-A0H7-10A-01D-A060-02	20	48009545	48837000	NA	0.641958305399742
TCGA-BH-A0H7-10A-01D-A060-02	20	48837001	49219457	NA	0.0601667899535417
TCGA-BH-A0H7-10A-01D-A060-02	20	49219458	49609501	NA	0.63265905303129
TCGA-BH-A0H7-10A-01D-A060-02	20	49609502	50169278	NA	0.0589410969442777
TCGA-BH-A0H7-10A-01D-A060-02	20	50169279	50657752	NA	0.565353206372773
TCGA-BH-A0H7-10A-01D-A060-02	20	50657753	50953579	NA	0.857640800135744
TCGA-BH-A0H7-10A-01D-A060-02	20	50953580	51494641	NA	0.515110505528282
TCGA-BH-A0H7-10A-01D-A060-02	20	51494642	51638917	NA	0.0643884252175416
TCGA-BH-A0H7-10A-01D-A060-02	20	51638918	51719008	NA	0.558073324953474
TCGA-BH-A0H7-10A-01D-A060-02	20	51719009	53006758	NA	1.20015961844529
TCGA-BH-A0H7-10A-01D-A060-02	20	53006759	54855183	NA	1.35263814927697
TCGA-BH-A0H7-10A-01D-A060-02	20	54855184	54951788	NA	0.835917693584629
TCGA-BH-A0H7-10A-01D-A060-02	20	54951789	57365801	NA	1.35944319674242
TCGA-BH-A0H7-10A-01D-A060-02	20	57365802	57767533	NA	1.14024435248808
TCGA-BH-A0H7-10A-01D-A060-02	20	57767534	57864094	NA	0.479925255190486
TCGA-BH-A0H7-10A-01D-A060-02	20	57864095	58180137	NA	1.0623328402447
TCGA-BH-A0H7-10A-01D-A060-02	20	58180138	59074884	NA	1.45342827161583
TCGA-BH-A0H7-10A-01D-A060-02	20	59074885	59647430	NA	0.969105505082658
TCGA-BH-A0H7-10A-01D-A060-02	20	59647431	60288698	NA	0.60313306428819
TCGA-BH-A0H7-10A-01D-A060-02	20	60288699	60842728	NA	1.07221188158536
TCGA-BH-A0H7-10A-01D-A060-02	20	60842729	61336570	NA	0.497767017946885
TCGA-BH-A0H7-10A-01D-A060-02	20	61336571	62057395	NA	0.942531800879975
TCGA-BH-A0H7-10A-01D-A060-02	20	62057396	62640771	NA	0.519558254763916
TCGA-BH-A0H7-10A-01D-A060-02	20	62640772	62965506	NA	0.804900066688228
TCGA-BH-A0H7-10A-01D-A060-02	21	9422166	16219421	NA	-0.332031261444182
TCGA-BH-A0H7-10A-01D-A060-02	21	16219422	19566454	NA	0.264373177103209
TCGA-BH-A0H7-10A-01D-A060-02	21	19566455	19801519	NA	-0.317358472215615
TCGA-BH-A0H7-10A-01D-A060-02	21	19801520	20334803	NA	0.266031051074257
TCGA-BH-A0H7-10A-01D-A060-02	21	20334804	23562484	NA	-0.329752893355385
TCGA-BH-A0H7-10A-01D-A060-02	21	23562485	23862428	NA	0.260730027543813
TCGA-BH-A0H7-10A-01D-A060-02	21	23862429	24108370	NA	-0.360478695589149
TCGA-BH-A0H7-10A-01D-A060-02	21	24108371	24296426	NA	-1.19188815700467
TCGA-BH-A0H7-10A-01D-A060-02	21	24296427	25312628	NA	-0.347466800039241
TCGA-BH-A0H7-10A-01D-A060-02	21	25312629	35529604	NA	0.257097205187034
TCGA-BH-A0H7-10A-01D-A060-02	21	35529605	38121527	NA	-0.341875706360147
TCGA-BH-A0H7-10A-01D-A060-02	21	38121528	38859028	NA	0.263958105360532
TCGA-BH-A0H7-10A-01D-A060-02	21	38859029	39511330	NA	-0.359410439098776
TCGA-BH-A0H7-10A-01D-A060-02	21	39511331	41839829	NA	0.249214795058823
TCGA-BH-A0H7-10A-01D-A060-02	21	41839830	46900615	NA	-0.334232216984534
TCGA-BH-A0H7-10A-01D-A060-02	21	46900616	47357257	NA	0.218473535189243
TCGA-BH-A0H7-10A-01D-A060-02	21	47357258	48031871	NA	-0.359015628367932
TCGA-BH-A0H7-10A-01D-A060-02	21	48031872	48119869	NA	0.258210869450229
TCGA-BH-A0H7-10A-01D-A060-02	22	16051206	17748691	NA	-0.626879450254794
TCGA-BH-A0H7-10A-01D-A060-02	22	17748692	18458667	NA	-0.0317736202067606
TCGA-BH-A0H7-10A-01D-A060-02	22	18458668	18891652	NA	-0.66764103544293
TCGA-BH-A0H7-10A-01D-A060-02	22	18891653	20007473	NA	0.0270180230696145
TCGA-BH-A0H7-10A-01D-A060-02	22	20007474	20743735	NA	-0.62314060962706
TCGA-BH-A0H7-10A-01D-A060-02	22	20743736	20951912	NA	0.0558025632274734
TCGA-BH-A0H7-10A-01D-A060-02	22	20951913	22440082	NA	-0.623600409445574
TCGA-BH-A0H7-10A-01D-A060-02	22	22440083	23573150	NA	0.0399239194297956
TCGA-BH-A0H7-10A-01D-A060-02	22	23573151	24456105	NA	-0.566291525401785
TCGA-BH-A0H7-10A-01D-A060-02	22	24456106	24989033	NA	-0.00157363832471938
TCGA-BH-A0H7-10A-01D-A060-02	22	24989034	25349835	NA	-0.62877236003061
TCGA-BH-A0H7-10A-01D-A060-02	22	25349836	26279288	NA	0.0173546142049609
TCGA-BH-A0H7-10A-01D-A060-02	22	26279289	26378274	NA	-0.675725085399913
TCGA-BH-A0H7-10A-01D-A060-02	22	26378275	26634449	NA	0.0498259128210096
TCGA-BH-A0H7-10A-01D-A060-02	22	26634450	27244478	NA	-0.647546275449106
TCGA-BH-A0H7-10A-01D-A060-02	22	27244479	28217119	NA	0.0290758705019222
TCGA-BH-A0H7-10A-01D-A060-02	22	28217120	28373612	NA	-0.649290975833586
TCGA-BH-A0H7-10A-01D-A060-02	22	28373613	29321161	NA	0.0636042613301972
TCGA-BH-A0H7-10A-01D-A060-02	22	29321162	30091479	NA	-0.616793334903035
TCGA-BH-A0H7-10A-01D-A060-02	22	30091480	33526313	NA	0.0440611871322259
TCGA-BH-A0H7-10A-01D-A060-02	22	33526314	33740316	NA	-0.636558879639453
TCGA-BH-A0H7-10A-01D-A060-02	22	33740317	34585386	NA	0.0173962164051058
TCGA-BH-A0H7-10A-01D-A060-02	22	34585387	35702852	NA	-0.641739500455457
TCGA-BH-A0H7-10A-01D-A060-02	22	35702853	35775351	NA	0.0120380128801715
TCGA-BH-A0H7-10A-01D-A060-02	22	35775352	35870445	NA	-0.647209649754188
TCGA-BH-A0H7-10A-01D-A060-02	22	35870446	36468329	NA	0.0795828391331504
TCGA-BH-A0H7-10A-01D-A060-02	22	36468330	37798006	NA	-0.654619065590305
TCGA-BH-A0H7-10A-01D-A060-02	22	37798007	38446238	NA	0.0442344101885392
TCGA-BH-A0H7-10A-01D-A060-02	22	38446239	38869989	NA	-0.689299116710639
TCGA-BH-A0H7-10A-01D-A060-02	22	38869990	39102546	NA	0.0534275437744328
TCGA-BH-A0H7-10A-01D-A060-02	22	39102547	39730505	NA	-0.650062498379892
TCGA-BH-A0H7-10A-01D-A060-02	22	39730506	40307129	NA	0.0319553305272273
TCGA-BH-A0H7-10A-01D-A060-02	22	40307130	40618979	NA	-0.631776896319997
TCGA-BH-A0H7-10A-01D-A060-02	22	40618980	41214082	NA	0.0581847715254546
TCGA-BH-A0H7-10A-01D-A060-02	22	41214083	42505622	NA	-0.631404689259896
TCGA-BH-A0H7-10A-01D-A060-02	22	42505623	42637117	NA	0.0509026318774381
TCGA-BH-A0H7-10A-01D-A060-02	22	42637118	42856612	NA	-0.672723556324038
TCGA-BH-A0H7-10A-01D-A060-02	22	42856613	43076581	NA	0.0929085776911202
TCGA-BH-A0H7-10A-01D-A060-02	22	43076582	43719270	NA	-0.461598778575873
TCGA-BH-A0H7-10A-01D-A060-02	22	43719271	45496974	NA	0.028882316320005
TCGA-BH-A0H7-10A-01D-A060-02	22	45496975	45960881	NA	-0.623768746667499
TCGA-BH-A0H7-10A-01D-A060-02	22	45960882	46279308	NA	0.130686449584948
TCGA-BH-A0H7-10A-01D-A060-02	22	46279309	46474352	NA	0.46084449743245
TCGA-BH-A0H7-10A-01D-A060-02	22	46474353	46681123	NA	0.0456528923756221
TCGA-BH-A0H7-10A-01D-A060-02	22	46681124	46769653	NA	-0.605811837207539
TCGA-BH-A0H7-10A-01D-A060-02	22	46769654	46837340	NA	0.0794612771840432
TCGA-BH-A0H7-10A-01D-A060-02	22	46837341	46980290	NA	-0.650543419345525
TCGA-BH-A0H7-10A-01D-A060-02	22	46980291	47437902	NA	0.0653268928997204
TCGA-BH-A0H7-10A-01D-A060-02	22	47437903	47546451	NA	-0.67943910860751
TCGA-BH-A0H7-10A-01D-A060-02	22	47546452	47790270	NA	-0.00567555920667512
TCGA-BH-A0H7-10A-01D-A060-02	22	47790271	47953146	NA	0.507397502513407
TCGA-BH-A0H7-10A-01D-A060-02	22	47953147	48274002	NA	0.0269723477028629
TCGA-BH-A0H7-10A-01D-A060-02	22	48274003	48535316	NA	0.440667587521969
TCGA-BH-A0H7-10A-01D-A060-02	22	48535317	48917327	NA	-0.687231677506825
TCGA-BH-A0H7-10A-01D-A060-02	22	48917328	49278701	NA	-0.0253463944682849
TCGA-BH-A0H7-10A-01D-A060-02	22	49278702	49476034	NA	0.661894512078421
TCGA-BH-A0H7-10A-01D-A060-02	22	49476035	49612104	NA	0.233187331730765
TCGA-BH-A0H7-10A-01D-A060-02	22	49612105	50239638	NA	0.901780917100893
TCGA-BH-A0H7-10A-01D-A060-02	22	50239639	50775575	NA	0.644631007586415
TCGA-BH-A0H7-10A-01D-A060-02	22	50775576	51244552	NA	0.172193526789128
TCGA-BH-A0H7-10A-01D-A060-02	23	2699503	116067549	NA	-0.632485485583014
TCGA-BH-A0H7-01A-13D-A060-02	1	10208	3251382	NA	-0.66680841651478
TCGA-BH-A0H7-01A-13D-A060-02	1	3251383	50473157	NA	-0.243133743985677
TCGA-BH-A0H7-01A-13D-A060-02	1	50473158	50891750	NA	0.0436359020158648
TCGA-BH-A0H7-01A-13D-A060-02	1	50891751	121351590	NA	-0.238890064978469
TCGA-BH-A0H7-01A-13D-A060-02	1	142796815	149221171	NA	0.00407737745309772
TCGA-BH-A0H7-01A-13D-A060-02	1	149221172	249240606	NA	0.307255988599397
TCGA-BH-A0H7-01A-13D-A060-02	2	10001	10911023	NA	-0.651700796888776
TCGA-BH-A0H7-01A-13D-A060-02	2	10911024	13085976	NA	-0.230249261740021
TCGA-BH-A0H7-01A-13D-A060-02	2	13085977	22146690	NA	-0.63245043085276
TCGA-BH-A0H7-01A-13D-A060-02	2	22146691	49076089	NA	0.0625199295583277
TCGA-BH-A0H7-01A-13D-A060-02	2	49076090	56594405	NA	-0.628317108597703
TCGA-BH-A0H7-01A-13D-A060-02	2	56594406	56767542	NA	0.102774345477124
TCGA-BH-A0H7-01A-13D-A060-02	2	56767543	58672311	NA	-0.240080515719548
